Key,Value
11738,Mozilla5.0 Windows U Windows NT 6.0 sv-SE rv1.9.0.18 Gecko2010020220 Firefox3.0.18 .NET CLR 3.5.3072
11739,Mozilla5.0 X11 Ubuntu Linux x86_64 rv44.0 Gecko20100101 Firefox44.0
11740,Mozilla5.0 Linux Android 5.1.1 Coolpad 3622A BuildLMY47V AppleWebKit537.36 KHTML like Gecko Chrome56
11741,Mozilla5.0 Windows U Windows NT 6.1 en-US AppleWebKit528.8 KHTML like Gecko Chrome1.0.156.0 Safari52
11742,Mozilla5.0 Macintosh U PPC Mac OS X en AppleWebKit125.5.5 KHTML like Gecko Safari125.11
11743,Mozilla5.0 iPad CPU OS 8_4_1 like Mac OS X AppleWebKit600.1.4 KHTML like Gecko Mobile12H321 Safari
11744,Mozilla4.0 compatible MSIE 7.0 Windows NT 6.1 Trident5.0 SLCC2 .NET CLR 2.0.50727 .NET CLR 3.5.30729
11745,Mozilla5.0 Macintosh Intel Mac OS X 10.15 rv125.0 Gecko20100101 Firefox125.0  22java.lang.Thread.sle
11746,Mozilla5.0 Windows NT 6.1 WOW64 Trident7.0 MDDSJS rv11.0 like Gecko
11747,Mozilla5.0 Linux Android 8.1.0 GM 6 d AppleWebKit537.36 KHTML like Gecko Chrome76.0.3809.111 Mobile 
11748,Mozilla5.0 Linux Android 9 VOG-L09 BuildHUAWEIVOG-L09 AppleWebKit537.36 KHTML like Gecko Chrome69.0.
11749,Mozilla5.0 Linux 2.4.18-18.7.x i686 U Opera 6.03  en
11750,Mozilla4.0 compatible MSIE 6.0 Windows NT 5.1 SV1 .NET CLR 1.1.4322 InfoPath.1 .NET CLR 2.0.50727
11751,Mozilla5.0 Linux Android 12 Pixel 4a AppleWebKit537.36 KHTML like Gecko Chrome101.0.4951.61 Mobile S
11752,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome91.0.4472.124 Safari537.36
11753,Mozilla5.0 X11 U Linux i686 de rv1.9.2.21 Gecko20110830 Ubuntu10.10 maverick Firefox3.6.21
11754,Mozilla4.0 compatible MSIE 7.0 Windows NT 6.2 Win64 x64 Trident6.0 .NET4.0E .NET4.0C
11755,Mozilla5.0 Windows NT 6.3 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome49.0.2623.110 Safari537.36
11756,Mozilla5.0 Linux U Android 4.4.2 en-us GT-N5100 BuildKOT49H AppleWebKit534.30 KHTML like Gecko Versi
11757,Mozilla5.0 iPhone CPU iPhone OS 10_0 like Mac OS X AppleWebKit602.1.38 KHTML like Gecko Version10.0 
11758,Mozilla5.0 Macintosh Intel Mac OS X 10_14_3 AppleWebKit537.36 KHTML like Gecko Chrome73.0.3683.103 S
11759,curl8.7.124560
11760,Mozilla5.0 Windows NT 10.0 rv47.0 Gecko20100101 Firefox47.0
11761,Mozilla5.0 Macintosh Intel Mac OS X 10_10_3 AppleWebKit537.36 KHTML like Gecko Chrome56.0.2964.60 Sa
11762,Mozilla5.0 Linux Android 4.4.2 en-us SCH-R970X BuildKOT49H AppleWebKit537.36 KHTML like Gecko Versio
11763,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome78.0.3904.62 Safari537.36
11764,Mozilla5.0 X11 Ubuntu Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome50.0.2666.58 Safari537.3
11765,Python3.12 aiohttp3.11.1645102
11766,Mozilla5.0 Windows NT 10.0 rv49.0 Gecko20100101 Firefox49.0
11767,Mozilla5.0 X11 U Linux i686 en-US rv1.8.1.8 Gecko20071008 FreeBSDi386 Firefox2.0.0.8
11768,Mozilla5.0 Macintosh U PPC Mac OS X ca-es AppleWebKit522.11.1 KHTML like Gecko Version3.0.3 Safari52
11769,Mozilla5.0 X11 Linux x89_64 AppleWebKit537.36 KHTML like Gecko Chrome119.0.0.0 Safari537.36
11770,Mozilla5.0 Windows NT 6.3 rv48.0 Gecko20100101 Firefox48.0
11771,Mozilla5.0 Fedora Linux i686 rv127.0 Gecko20100101 Firefox127.0
11772,Mozilla5.0 Linux Android 7.1.1 MI MAX 2 AppleWebKit537.36 KHTML like Gecko Chrome117.8.5938.154 Mobi
11773,Mozilla5.0 Android 11 Mobile rv134.0 Gecko134.0 Firefox139.0
11774,WordPress6.7.2 https://www.greenwashingindex.com
11775,Mozilla5.0 compatible MSIE 10.0 Windows NT 6.2 WOW64 Trident8.0 TNJB 1ButtonTaskbar
11776,Mozilla5.0 Windows NT 6.1 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome39.0.2171.71 Safari537.36
11777,Mozilla5.0 Windows NT 6.1 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome66.0.3359.139 Safari537
11778,Mozilla5.0 Windows NT 6.1 AppleWebKit537.36 KHTML like Gecko Chrome60.0.3112.90 Safari537.36
11779,Mozilla5.0 Macintosh U PPC Mac OS X 10_4_11 en AppleWebKit525.18 KHTML like Gecko Version3.1.2 Safar
11780,Mozilla5.0 Windows NT 6.1 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome73.0.3683.103 Safari537.36
11781,Mozilla5.0 Macintosh Intel Mac OS X 10_15_7 AppleWebKit537.36 KHTML like Gecko Chrome100.0.4896.60 S
11782,Mozilla5.0 compatible MSIE 10.0 Windows NT 6.1 WOW64 Trident6.0 EIE10FRFRMSN
11783,WordPress6.7.2 https://kidzytoys.com
11784,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.32 KHTML like Gecko Chrome126.0.6478.1267 YaBrowser24.7.3
11785,Mozilla5.0 Macintosh Intel Mac OS X 10.15 rv137.0 Gecko20100101 Firefox137.0
11786,Mozilla5.0 iPhone CPU iPhone OS 19_7 like Mac OS X AppleWebKit605.1.15 KHTML like Gecko GSA248.4.504
11787,Mozilla5.0 Windows NT 10.0 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome87.0.4280.66 Safari537.36
11788,Mozilla5.0 Windows U Windows NT 6.1 tr-TR AppleWebKit533.20.25 KHTML like Gecko Version5.0.4 Safari5
11789,Mozilla5.0 Windows NT 6.1 WOW64 rv12.0 Gecko20120422 Firefox12.0 SeaMonkey2.9
11790,Mozilla5.0 Windows NT 6.3 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome54.0.2881.26 Safari537.
11791,Callpod Keeper for Android 1.0 10.1.1240 Dalvik2.1.0 Linux U Android 6.0 LG-V495 BuildMRA58K
11792,Mozilla5.0 Windows U Windows NT 5.1 ja-JP rv1.8.1.5 Gecko20070713 Firefox2.0.0.5
11793,Mozilla5.0 Windows NT 10.0 AppleWebKit537.36 KHTML like Gecko Chrome62.0.3202.89 Safari537.36 OPR49.
11794,Mozilla5.0 X11 U Linux i686 en-US rv1.8.0.4 Gecko20060704 Firefox1.5.0.4
11795,Mozilla5.0 Macintosh Intel Mac OS X 10_13_1 AppleWebKit537.36 KHTML like Gecko Chrome75.0.3770.142 S
11796,Mozilla5.0 Windows NT 6.1 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome68.0.3440.106 Safari537
11797,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome124.0.0.0 YaBrowser24.6.0.0 Saf
11798,Mozilla5.0 Windows NT 6.1 rv27.0 Gecko20100101 Firefox27.0
11799,Mozilla5.0 Linux U Android 2.2 en-us Nexus One BuildFRF91 AppleWebKit533.1 KHTML like Gecko Version4
11800,Opera9.80 X11 Linux i686 U en Presto2.2.15 Version10.10
11801,Mozilla5.0 X11 Linux i686 AppleWebKit537.36 KHTML like Gecko Ubuntu Chromium60.0.3112.78 Chrome60.0.
11802,Mozilla5.0 X11 U Linux i686 de rv1.9.2.10 Gecko20100914 SUSE3.6.10-0.3.1 Firefox3.6.10
11803,Mozilla5.0 Windows NT 10.0 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome59.0.161.73 Safari537.36
11804,Mozilla5.0 Macintosh Intel Mac OS X 10_12_6 AppleWebKit537.36 KHTML like Gecko Chrome61.0.2135.19 Sa
11805,Mozilla5.0 Windows NT 6.3 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome49.0.2623.87 Safari537.
11806,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome62.0.3161.140 Safari537.36
11807,Mozilla5.0 Macintosh Intel Mac OS X 10_12_6 AppleWebKit537.36 KHTML like Gecko Chrome56.0.2170.125 S
11808,Mozilla5.0 Linux Android 5.1.1 SM-J111F AppleWebKit537.36 KHTML like Gecko Chrome76.0.3809.111 Mobil
11809,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome58.0.90.9 Safari537.36
11810,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome60.0.619.133 Safari537.36
11811,Mozilla5.0 X11 Linux i686 rv50.0 Gecko20100101 Firefox50.0
11812,Mozilla5.0 Macintosh Intel Mac OS X 12_1_8 en AppleWebKit605.1.15 KHTML like Gecko Version17.0.4 Saf
11813,python-requests2.32.39808
11814,Mozilla4.0 compatible MSIE 8.0 Windows NT 5.1 Trident7.0 rv11.0 .NET CLR 2.0.50727 .NET CLR 3.0.0450
11815,Mozilla5.0 Linux Android 9 VKY-L29 AppleWebKit537.36 KHTML like Gecko Chrome76.0.3809.111 Mobile Saf
11816,Opera9.80 X11 Linux zbov U en Presto2.9.201 Version11.50
11817,Mozilla5.0 Windows NT 6.2 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome41.0.2272.104 AOL9.8 AOLBui
11818,Mozilla5.0 Windows NT 6.1 rv2.0 Gecko20100101 Firefox4.0
11819,Mozilla4.0 compatible MSIE 7.0 America Online Browser 1.1 Windows NT 5.1 R1 1.5 .NET CLR 2.0.50727 I
11820,Mozilla5.0 iPhone CPU iPhone OS 15_4_1 like Mac OS X AppleWebKit605.1.15 KHTML like Gecko FxiOS99.3 
11821,Custom-AsyncHttpClient9808
11822,Mozilla5.0 Windows NT 10.0 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome54.0.2840.99 Safari537.36
11823,Go-http-client2.045102
11824,Mozilla5.0 Windows NT 6.3 rv55.0 Gecko20100101 Firefox55.0
11825,Mozilla5.0 Macintosh Intel Mac OS X 10_13_6 AppleWebKit605.1.15 KHTML like Gecko Version12.0.3 Safar
11826,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko Ubuntu Chromium71.0.3578.98 Chrome71.
11827,Mozilla5.0 X11 Ubuntu Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome51.0.2709.97 Safari537.3
11828,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome50.0.2661.79 Safari537
11829,Mozilla5.0 X11 U Linux i686 en-US rv1.9.0.4pre Gecko2008101311 Firefox3.0.4pre Swiftfox
11830,Mozilla5.0 iPhone CPU iPhone OS 17_6_1 like Mac OS X AppleWebKit605.1.15 KHTML like Gecko CriOS131.0
11831,Mozilla5.0 iPad CPU OS 11_2 like Mac OS X AppleWebKit604.4.7 KHTML like Gecko Version11.0 Mobile15C5
11832,Mozilla5.0 X11 Ubuntu Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome50.0.2697.22 Safari537.3
11833,Mozilla5.0 Macintosh Intel Mac OS X 10_14_4 AppleWebKit537.36 KHTML like Gecko Chrome77.0.3865.42 Sa
11834,Opera9.21 X11 Linux i686 U es-es
11835,Mozilla6.0 Windows U Windows NT 7.0 en-US rv1.9.0.8 Gecko2009032609 Firefox3.0.9 .NET CLR 3.5.30729
11836,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome63.0.3236.0 Safari537.
11837,Mozilla5.0 Linux Android 4.4.3 KFSAWI BuildKTU84M AppleWebKit537.36 KHTML like Gecko Silk44.1.81 lik
11838,Mozilla5.0 Windows NT 6.3 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome38.0.2125.104 Safari537.36
11839,Mozilla5.0 Macintosh Intel Mac OS X 10.6 rv39.0 Gecko20100101 Firefox39.0
11840,Mozilla5.0 Windows U Windows NT 6.0 tr rv1.9.1.1 Gecko20090715 Firefox3.5.1 .NET CLR 3.5.30729
11841,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome128.0.0.0 Safari537.36
11842,Mozilla5.0 Macintosh U PPC Mac OS X fr-fr AppleWebKit125.5.5 KHTML like Gecko Safari125.12
11843,Mozilla5.0 Windows NT 6.1 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome40.0.2214.111 Safari537.36
11844,Mozilla5.0 Windows NT 6.0 AppleWebKit537.36 KHTML like Gecko Chrome46.0.2490.86 YaBrowser15.12.1.647
11845,Mozilla5.0 Macintosh Intel Mac OS X 10_15_1 AppleWebKit537.36 KHTML like Gecko Chrome78.0.3904.108 S
11846,WordPress6.7.2 https://honest-reviews.co.uk
11847,Mozilla5.0 Linux Android 9 SM-M305F AppleWebKit537.36 KHTML like Gecko Chrome76.0.3809.111 Mobile Sa
11848,Wget1.21.35610
11849,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome54.0.2840.90 Safari537.36
11850,Mozilla5.0 Macintosh Intel Mac OS X 10.11 rv48.0 Gecko20100101 Firefox48.0
11851,Mozilla5.0 Windows NT 6.2 ARM Trident7.0 Touch rv11.0 WPDesktop NOKIA Lumia 1320 like Gecko
11852,Custom-AsyncHttpClient136258
11853,Mozilla5.0 Macintosh Intel Mac OS X 10_14_6 AppleWebKit605.1.15 KHTML like Gecko
11854,Mozilla5.0 Linux Android 6.0.1 ONE E1003 AppleWebKit537.36 KHTML like Gecko Chrome74.0.3729.136 Mobi
11855,Mozilla5.0 Windows NT 6.1 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome62.0.3202.94 Safari537.36
11856,Mozilla5.0 Macintosh Intel Mac OS X 10_13_3 AppleWebKit537.36 KHTML like Gecko Chrome63.0.3239.84 Sa
11857,Dalvik1.6.0 Linux U Android 4.4.3 HTC331ZLVWPP BuildKTU84L
11858,Mozilla5.0 Linux Android 8.0.0 SM-G950U BuildR16NW AppleWebKit537.36 KHTML like Gecko Chrome64.0.328
11859,Mozilla5.0 Windows U Windows NT 6.1 zh-CN rv1.9.2.12 Gecko20101026 Firefox3.6.12  .NET CLR 3.5.30729
11860,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome65.0.3325.162 Safari53
11861,Mozilla5.0 Windows NT 6.3 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome44.0.2403.155 Safari537.36
11862,Mozilla5.0 Linux Android 6.0 NCE-AL00 BuildHUAWEINCE-AL00 wv AppleWebKit537.36 KHTML like Gecko Vers
11863,Mozilla5.0 iPad U CPU OS 5_0 like Mac OS X AppleWebKit534.46 KHTML like Gecko Version5.1 Mobile9A334
11864,Mozilla5.0 Windows NT 6.1 Win64 x64 rv2.0b11pre Gecko20110129 Firefox4.0b11pre
11865,Mozilla5.0 Linux U Android 4.4.3 en-us KFAPWI BuildKTU84M AppleWebKit537.36 KHTML like Gecko Silk3.6
11866,Mozilla5.0 Linux Android 4.4.2 SM-T530NU BuildKOT49H AppleWebKit537.36 KHTML like Gecko Chrome45.0.2
11867,WordPress6.7.2 https://lesnouveauxtravailleurs.fr
11868,Mozilla5.0 Linux x86_64 rv114.0 Gecko20100101 Firefox114.024560
11869,Mozilla5.0 Windows NT 10.0 Win64 x64 rv44.0 Gecko20100101 Firefox44.0
11870,WordPress6.7.2 https://bloggingwizard.com
11871,Mozilla5.0 Linux Android 7.0 SM-G930F BuildNRD90M AppleWebKit537.36 KHTML like Gecko Chrome62.0.3202
11872,Mozilla5.0 X11 U CrOS i686 0.9.128 en-US AppleWebKit534.10 KHTML like Gecko Chrome8.0.552.341 Safari
11873,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome78.0.3880.4 Safari537.
11874,curl7.64.045305
11875,Mozilla5.0 compatible MSIE 10.0 Windows NT 6.1 Win64 x64 Trident6.0
11876,Mozilla5.0 Linux U Android 4.3 en-nz GT-I9300 BuildJSS15J AppleWebKit534.30 KHTML like Gecko Version
11877,Mozilla5.0 Macintosh Intel Mac OS X 10_10_4 AppleWebKit537.36 KHTML like Gecko Chrome44.0.2403.130 S
11878,Mozilla5.0 Windows NT 6.1 WOW64 Trident7.0 NP09 NP09 MAAU rv11.0 like Gecko
11879,Mozilla5.0 compatible MSIE 10.0 Windows NT 6.2 WOW64 Trident6.0 LCJB
11880,Mozilla5.0 Linux Android 6.0.1 Redmi Note 4 BuildMMB29M AppleWebKit537.36 KHTML like Gecko Chrome58.
11881,Mozilla5.0 Windows NT 6.3 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome39.0.2171.71 Safari537.36
11882,Mozilla5.0 iPhone CPU iPhone OS 18_1_2 like Mac OS X AppleWebKit605.1.14 KHTML like Gecko Mobile15E9
11883,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome114.0.0.0 Safari537.36263735
11884,Mozilla5.0 Windows NT 11.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome123.0.0.0 Safari537.36
11885,Mozilla5.0 iPhone CPU iPhone OS 19_2 like Mac OS X AppleWebKit605.1.15 KHTML like Gecko Version58.2 
11886,Mozilla5.0 Linux Android 7.1.2 SM-N910G BuildNJH47F AppleWebKit537.36 KHTML like Gecko Chrome68.0.34
11887,Mozilla5.0 compatible MSIE 9.0 Windows NT 6.0 Trident5.0 .NET CLR 2.0.50727 Media Center PC 5.0 .NET
11888,Mozilla5.0 X11 U Linux i686 en-GB rv1.8.0.6 Gecko20060808 Fedora1.5.0.6-2.fc5 Firefox1.5.0.6
11889,Mozilla5.0 Windows NT 6.1 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome43.0.2357.134 Safari537
11890,Mozilla5.0 iPhone CPU iPhone OS 6_1_3 like Mac OS X AppleWebKit536.26 KHTML like Gecko Version6.0 Mo
11891,Mozilla5.0 Macintosh Intel Mac OS X 10.10 rv37.0 Servo1.0 Firefox37.0
11892,Mozilla5.0 Linux Android 4.1.2 LG-LG730 BuildJZO54K AppleWebKit535.19 KHTML like Gecko Chrome18.0.10
11893,Mozilla5.0 iPhone U CPU iPhone OS 4_3 like Mac OS X en-gb AppleWebKit533.17.9 KHTML like Gecko Versi
11894,Mozilla5.0 X11 Linux i686 rv24.0 Gecko20100101 Firefox24.0 DejaClick2.5.0.11
11895,Mozilla5.0 iPad CPU OS 11_2_1 like Mac OS X AppleWebKit604.4.7 KHTML like Gecko Version11.0 Mobile15
11896,Mozilla5.0 Linux Android 5.0.2 SAMSUNG SM-G850F BuildLRX22G AppleWebKit537.36 KHTML like Gecko Samsu
11897,Mozilla5.0 Windows NT 6.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome59.0.3071.115 Safari537
11898,Mozilla5.0 Linux Android 7.1.1 N9560 BuildNMF26F AppleWebKit537.36 KHTML like Gecko Chrome55.0.2883.
11899,Mozilla4.0 compatible MSIE 6.0b Windows NT 5.1 DigExt
11900,Mozilla5.0 iPhone CPU iPhone OS 14_3 like Mac OS X AppleWebKit605.1.15 KHTML like Gecko CriOS620.3.6
11901,Mozilla5.0 Macintosh Intel Mac OS X 10_14_5 AppleWebKit537.36 KHTML like Gecko Chrome75.0.3770.142 S
11902,Mozilla5.0 Macintosh U PPC Mac OS X en AppleWebKit125.5 KHTML like Gecko Safari125.9
11903,Mozilla5.0 Macintosh Intel Mac OS X 10_12_0 AppleWebKit537.36 KHTML like Gecko Chrome49.0.2634.14 Sa
11904,Mozilla5.0 Linux Android 6.0.1 SM-G935F BuildMMB29K AppleWebKit537.36 KHTML like Gecko Chrome56.0.29
11905,Mozilla4.0 compatible MSIE 8.0 Windows NT 5.1 Trident4.0 GTB7.4 .NET CLR 1.1.4322 .NET CLR 2.0.50727
11906,WordPress6.7.2 https://www.ravennablu.it
11907,Mozilla5.0 X11 Ubuntu Linux i686 AppleWebKit537.36 KHTML like Gecko Chrome55.0.2883.84 Safari537.36
11908,Mozilla5.0 Windows U Windows NT 5.1 en-GB rv1.9.1.16 Gecko20101130 Firefox3.5.16 GTB7.1
11909,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko HeadlessChrome111.0.5563.19 Safari537
11910,Mozilla5.0 Linux Android 9 MI 6 AppleWebKit537.36 KHTML like Gecko Chrome76.0.3809.111 Mobile Safari
11911,Mozilla5.0 Windows NT 6.1 rv23.0 Gecko20100101 Firefox23.0
11912,Mozilla5.0 iPad CPU OS 8_4_1 like Mac OS X AppleWebKit600.1.4 KHTML like Gecko Version8.0 Mobile12H3
11913,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome54.0.2861.73 Safari537
11914,Mozilla5.0 Macintosh Intel Mac OS X 12.5 rv114.0 Gecko20100101 Firefox114.024560
11915,Mozilla5.0 iPhone CPU OS 6_1_4 like Mac OS X AppleWebKit536.26 KHTML Like Gecko Version10.1 Mobile11
11916,Mozilla5.0 iPhone U CPU iPhone OS 4_1 like Mac OS X en-us AppleWebKit532.9 KHTML like Gecko Version4
11917,Mozilla5.0 compatible MSIE 9.0 Windows NT 6.3 Win64 x64 Trident5.0
11918,Opera9.80 Windows NT 6.0 Edition Campaign 21 Presto2.12.388 Version12.18
11919,Mozilla5.0 Windows NT 6.3 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome48.0.2564.103 Safari537.36
11920,Pugpig WordPress6.6.2 httpindependent-premium.express.pugpig-local.com
11921,WordPress5.6.2 https://apiwp.thelocal.com
11922,Mozilla5.0 iPhone CPU iPhone OS 17_6 like Mac OS X AppleWebKit605.1.15 KHTML like Gecko CriOS112.0.5
11923,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome91.0.4472.101 Safari53
11924,Mozilla5.0 compatible Konqueror3.5 NetBSD 4.0_RC3 X11 KHTML3.5.7 like Gecko
11925,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome47.0.2505.0 Safari537.
11926,Mozilla5.0 Windows NT 6.2 WOW64 rv33.0 Gecko20100101 Firefox33.0
11927,Mozilla5.0 X11 Fedora Linux x86_64 rv38.0 Gecko20100101 Firefox38.0
11928,Mozilla5.0 X11 Ubuntu Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome56.0.2978.58 Safari537.3
11929,Mozilla5.0 Linux Android 4.2.2 GT-I9300 BuildJDQ39 AppleWebKit537.36 KHTML like Gecko Chrome43.0.235
11930,Mozilla5.0 Linux Android 9 ONEPLUS A5000 AppleWebKit537.36 KHTML like Gecko Chrome76.0.3809.89 Mobil
11931,Mozilla5.0 Windows NT 6.3 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome101.0.4951.54 Safari537
11932,Mozilla5.0 Windows U Windows NT 6.0 en-US AppleWebKit532.0 KHTML like Gecko Chrome3.0.195.3 Safari53
11933,Mozilla5.0 Macintosh Intel Mac OS X 14 AppleWebKit617.7 KHTML like Gecko Version17.3.74 Safari617.7
11934,Mozilla5.0 Macintosh U Intel Mac OS X 10_6_8 en-US AppleWebKit534.10 KHTML like Gecko Chrome8.0.552.
11935,Mozilla5.0 X11 Ubuntu Linux i686 AppleWebKit537.36 KHTML like Gecko Chrome50.0.2666.15 Safari537.36
11936,Mozilla5.0 X11 Ubuntu Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome51.0.2716.83 Safari537.3
11937,Mozilla5.0 Macintosh Intel Mac OS X 10.15 rv132.0 Gecko20100101 Firefox132.0
11938,Mozilla5.0 Windows NT 10.0 WOW64 AppleWebKit537.36 KHTML like Gecko Chrome50.0.2661.94 Safari537.36
11939,Mozilla5.0 Windows NT 6.1 AppleWebKit537.36 KHTML like Gecko Chrome61.0.3163.100 Safari537.36 OPR48.
11940,Mozilla5.0 Linux Android 4.4.2 en-gb SAMSUNG GT-I9505 BuildKOT49H AppleWebKit537.36 KHTML like Gecko
11941,Mozilla5.0 Linux Android 4.1.2 ST26i Build11.2.A.0.31 AppleWebKit535.19 KHTML like Gecko Chrome18.0.
11942,Opera9.80 Linux mips  Presto2.12.407 Version12.51 MB953.6.3.c TOSHIBA Si2156LG32 wireless
11943,Mozilla5.0 iPod U CPU iPhone OS 4_1 like Mac OS X en-us AppleWebKit532.9 KHTML like Gecko Version4.0
11944,Opera9.61 X11 Linux i686 U ru Presto2.1.1
11945,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko Chrome60.0.3112.50 Safari537.36
11946,Mozilla5.0 X11 Linux i686 on x86_64 AppleWebKit537.36 KHTML like Gecko Chrome56.0.2957.14 Safari537.
11947,Mozilla5.0 iPhone CPU iPhone OS 58_3_0 like Mac OS X AppleWebKit605.1.15 KHTML like Gecko GSA353.1.7
11948,Mozilla5.0 Linux Android 15 V2309 BuildAP3A.240905.015.A1 wv AppleWebKit537.36 KHTML like Gecko Vers
11949,Mozilla5.0 Windows NT 6.3 WOW64 rv45.0 Gecko20100101 Firefox45.0
11950,Mozilla5.0 Windows NT 10.0 Win64 x64 rv114.0 Gecko20100101 Firefox114.024560
11951,Mozilla5.0 iPhone CPU iPhone OS 11_0 like Mac OS X AppleWebKit537.36 KHTML like Gecko Chrome58.0.820
11952,Mozilla5.0 Macintosh Intel Mac OS X 10_14_1 AppleWebKit537.36 KHTML like Gecko Chrome74.0.3729.169 S
11953,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome99.0.4844.0 Safari537.
11954,Mozilla5.0 X11 Linux x86_64 AppleWebKit537.36 KHTML like Gecko HeadlessChrome114.0.5735.198 Safari53
11955,Mozilla5.0 Windows NT 6.1 WOW64 AppleWebKit536.3 KHTML like Gecko Chrome19.0.1061.1 Safari536.3
11956,Mozilla5.0 Macintosh U PPC Mac OS X en AppleWebKit312.9 KHTML like Gecko Safari312.6
11957,Mozilla5.0 Macintosh Intel Mac OS X 10_8_5 AppleWebKit600.6.3 KHTML like Gecko Version6.2.6 Safari53
11958,Mozilla5.0 Linux Android 5.1.1 SM-J320FN BuildLMY47V AppleWebKit537.36 KHTML like Gecko Chrome55.0.2
11959,Mozilla5.0 Windows NT 10.0 Win64 x64 AppleWebKit537.36 KHTML like Gecko Chrome87.0.4280.66 Safari537
11960,Mozilla5.0 Linux Android 7.0 SM-G930F BuildNRD90M AppleWebKit537.36 KHTML like Gecko Chrome65.0.3322
11961,Mozilla4.0 compatible MSIE 7.0b Windows NT 5.1 .NET CLR 1.1.4322 Alexa Toolbar .NET CLR 2.0.50727
11962,Mozilla5.0 Windows NT 6.3 WOW64 rv39.0 Gecko20100101 Firefox39.0
11963,Mozilla5.0 X11 Linux i686 rv38.0 Gecko20100101 Firefox38.0
11964,Mozilla5.0 Windows NT 6.1 rv35.0 Gecko20100101 Firefox35.0
11965,Mozilla5.0 Windows NT 6.1 Trident7.0 BOIE9ENUS rv11.0 like Gecko
11966,Mozilla5.0 Windows NT 6.3 AppleWebKit537.36 KHTML like Gecko Chrome103.0.0.0 Safari537.36132203
11967,Mozilla5.0 Macintosh Intel Mac OS X 10_15_7 AppleWebKit605.1.15 KHTML like Gecko Version15.6 Safari6
11968,Mozilla5.0 Windows NT 6.3 WOW64 Trident7.0 .NET4.0E .NET4.0C .NET CLR 3.5.30729 .NET CLR 2.0.50727 .
11969,Mozilla5.0 Windows NT 6.1 Win64 x64 rv60.0 Gecko20100101 Firefox60.0
